Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
ENGR,3300,004,5,2,6,7,2,2,3,1,6,,1,2,1,6,4,,8,"Saad, Ricardo E","Azarang, Arian","Nourmohamadi, Hesam",,,,mvf100020,massimo fischetti
ENGR,3300,005,7,1,5,6,3,6,1,1,2,,1,2,1,10,5,,4,"Saad, Ricardo E","Azarang, Arian","Nourmohamadi, Hesam",,,,rsaad,ricardo saad
ENGR,3300,006,3,4,1,1,10,,1,3,8,3,6,1,,9,2,,2,"Lee, Jung S","Zhang, Tianliang","Akbarzadeh, Sara",,,,rsaad,ricardo saad
ENGR,3300,007,,26,3,5,13,,,3,,,,,,6,,,0,"Ali, Mohammed Z","Mohamed, Ahmed M","Si, Qilin",,,,jls032000,jung lee
ENGR,3341,001,,3,5,9,3,2,4,5,4,,,,3,7,4,,8,"Fonseka, John","Hassan, Rana A",,,,,kxm156530,kathleen myers
ENGR,3341,002,1,22,2,3,8,1,2,6,,,,,,10,,,2,"Ali, Mohammed Z","Mohamed, Ahmed M",,,,,mohammed,ali mohammed
ENGR,3341,005,7,17,3,1,7,2,,,2,,,,5,10,2,,2,"Myers, Kathleen","Quayum, Ayon",,,,,ldg102020,lev gelb
ENGR,3341,006,1,23,6,3,9,4,,5,,,,,,4,,,2,"Ali, Mohammed Z","Upadhyay, Bhaskar R",,,,,mohammed,ali mohammed
ENGR,3341,007,1,1,1,2,1,2,8,,6,,,4,5,15,5,,6,"Fonseka, John","Hassan, Rana A",,,,,kjp,john fonseka
ENGR,3341,008,4,11,5,3,3,2,2,,1,,1,,6,8,3,,7,"Myers, Kathleen","Quayum, Ayon",,,,,kxm156530,kathleen myers
ENGR,3341,501,3,35,3,7,2,1,,5,,,,,,,,,0,"Ali, Mohammed Z","Upadhyay, Bhaskar R",,,,,kxm156530,kathleen myers
ENGY,3301,001,,11,2,,,,,,,,,,,1,,,0,"Sibley, Daniel C","Wendel, Alexa P",,,,,dcs170002,daniel sibley
ENGY,6330,501,,9,2,,,,,,,,,,,,,,0,"Sibley, Daniel C","Wendel, Alexa P",,,,,sxm163630,stephen molina
ENTP,3301,001,,12,7,,15,4,2,3,1,,1,,,11,1,,3,"Kimzey, Jackie","Kathuria, Nishant",,,,,rgw091000,robert wright
ENTP,3301,002,,4,9,1,11,10,4,4,2,,1,,1,6,2,,3,"Kimzey, Jackie","Kathuria, Nishant",,,,,jxk092000,jackie kimzey
ENTP,3301,003,2,18,26,7,3,2,2,,,,,,,1,,,0,"Nichols, Paul M",,,,,,mfp013000,madison pedigo
ENTP,3301,0W1,,15,,,20,,,3,,,,,1,8,,,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,3301,0W2,,14,,,19,,,6,,,,,2,7,,,1,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,3320,001,1,1,5,4,,,,,,,,,,,,,1,"Peck, Paul S",,,,,,rgw091000,robert wright
ENTP,3360,001,,3,3,,2,2,,,,1,1,,,2,2,,1,"Baranchuk, Nina","Upadhyay, Mohit",,,,,mfp013000,madison pedigo
ENTP,4330,001,9,6,2,,3,4,5,1,,,,,5,2,,,3,"Welbourne Eleazar, Miranda J",,,,,,rgw091000,robert wright
ENTP,4340,501,13,36,30,35,31,12,7,12,7,,6,,3,22,,,1,"Wright, Robert G","Lee, Minjung","Briseno, Joselyn A",,,,rgw091000,robert wright
ENTP,4350,001,,18,,,8,,,1,,,1,,2,,,,2,"Shah, Rajiv","Mathew, George",,,,,rxs079000,rajiv shah
ENTP,4V00,001,4,4,4,,,,,,,,,,,2,,,0,"Chambers, Bryan D","Liu, Yu",,,,,bdc160330,
ENTP,6370,0W1,,3,9,,,,,,,,,,1,,,2,0,"Kimzey, Jackie","Kathuria, Nishant",,,,,jxk092000,jackie kimzey
ENTP,6370,501,,4,,3,2,1,,,,,,,,,,2,0,"Kimzey, Jackie","Kathuria, Nishant",,,,,jxk092000,jackie kimzey
ENTP,6375,0W1,,8,,,2,,,,,,,,1,,,1,0,"Bochsler, Daniel C",,,,,,dcb091000,daniel bochsler
ENTP,6380,502,,4,5,2,,,,,,,,,,,,,0,"Nichols, Paul M",,,,,,pxn120030,paul nichols
ENVR,2302,001,4,5,1,2,3,,,3,1,,,,2,1,,,2,"Cummings, Anthony R",,,,,,arc131030,anthony cummings
EPCS,2200,001,,24,3,8,7,1,,,,,,,1,10,1,,2,"Bennett, Terrell R",,,,,,trb052000,terrell bennett
EPPS,1110,001,,30,,,9,,,3,,,1,,3,4,1,,5,"Lanham, Carol C","Gordon, Quinn T",,,,,ccl054000,carol lanham
EPPS,1110,002,,25,,,1,,,1,,,2,,,2,1,,2,"Lanham, Carol C","Gordon, Quinn T",,,,,ccl054000,carol lanham
EPPS,1110,003,,17,,,4,,,1,,,,,2,3,,,2,"Lanham, Carol C","Gordon, Quinn T",,,,,naa011100,carol lanham
EPPS,2301,001,9,11,4,4,4,5,5,4,7,,2,,9,9,1,,17,"Kosiewicz, Holly","Meher, Shreyas R",,,,,jjc150830,jacquelyn cheun
EPPS,2301,002,,19,2,2,3,6,1,,1,,,,1,,,,4,"Park, Yongjun",,,,,,axk124331,alisha kim
EPPS,2301,003,2,7,1,6,5,,2,,,,5,,5,1,2,,3,"Dean, Denis J",,,,,,axk124331,alisha kim
EPPS,2302,001,,17,10,2,2,2,2,1,,,,,4,1,,,1,"Bray, Timothy M","Galvan, Anthony M","Farooq, Shahrukh",,,,sxm123731,
EPPS,2302,002,,,1,5,,,,1,,,,,,,,,5,"Tiefelsdorf, Michael",,,,,,yxz094020,
EPPS,2302,003,10,9,4,1,3,1,,,,,1,,4,,,,3,"Islam, Iftekhairul",,,,,,axp121731,agustin mendizabal
EPPS,6302,001,,7,3,2,,,,,,,,,1,,,,1,"Ho, Karl",,,,,,kxh022100,karl ho
EPPS,6313,0W1,,16,,2,,,,1,,,,,3,,,,3,"Bray, Timothy M",,,,,,tmb021000,timothy bray
EPPS,6313,502,,11,5,9,1,,,,,,,,,,,,2,"Gorina, Evgenia","Rogers, Amanda",,,,,axp121731,agustin mendizabal
EPPS,6316,501,,2,2,2,3,3,1,,,,,,1,,,,5,"Tiefelsdorf, Michael","Yang, Yalin",,,,,jxh134630,james harrington
EPPS,6346,001,,17,5,,,,,,,,,,,,,,0,"Alexander, Bobby",,,,,,bcalex,bobby alexander
EPPS,6356,001,,15,4,,,,,,,,,,1,,,,1,"Ho, Karl",,,,,,kxh022100,karl ho
EPPS,7313,501,,5,4,4,3,1,1,,,,,,,,,,2,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim
EPPS,7370,001,,3,,10,,,,,,,,,,,,2,0,"Brandt, Patrick",,,,,,pxb054000,patrick brandt
EPPS,7386,001,,18,,,,,,,,,,,1,,,,2,"Clarke, Harold D",,,,,,hclarke,harold clarke
FILM,1303,001,18,11,4,3,2,2,1,1,,1,,,,2,1,,2,"Almroani, Nouf Mfdhi H",,,,,,eba130130,eman al habashneh
FILM,2332,001,2,9,8,13,8,15,8,5,5,6,3,,9,16,4,,8,"Petty, John E","Wensel, Laurence L",,,,,amclean,adrienne mclean
FILM,2332,501,5,13,25,21,10,13,4,1,5,2,2,,6,2,4,,6,"Dillard, Clayton","Lyon, Tara L",,,,,jep140330,john petty
FILM,2332,HN1,6,6,7,1,1,1,,,,,,,,2,,,1,"McLean, Adrienne L",,,,,,amclean,adrienne mclean
FILM,3325,001,1,27,3,,1,1,,2,,,,,2,,1,,1,"Warren, Shilyh J",,,,,,sjw120030,shilyh warren
FIN,3300,001,,23,,,8,,,3,,,3,,,2,2,,2,"Lynch, Julie","Upadhyay, Mohit",,,,,rxg112530,randall guttery
FIN,3305,001,1,5,3,,10,3,,3,2,,,,,8,,,1,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery
FIN,3305,002,,4,,,11,,,3,,,2,,1,5,,,2,"Lynch, Julie","Upadhyay, Mohit",,,,,rxg112530,randall guttery
FIN,3305,502,1,5,1,,11,,,3,,,,,,10,1,,1,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery
FIN,3320,001,,2,3,3,4,,1,1,,,,,,3,,,1,"Lee, Pil-Seng",,,,,,sxk158231,pil seng lee
FIN,3320,002,4,5,2,3,1,2,,1,2,,2,3,,10,5,,5,"Kim, Sang Hyun",,,,,,xxz137630,xiaofei zhao
FIN,3320,003,3,7,3,1,2,,,3,1,2,3,,1,8,1,,10,"Cordell, David M","Kambiri, Prerak",,,,,xxz137630,xiaofei zhao
FIN,3320,004,4,6,2,5,7,,2,,1,1,,1,2,13,2,,3,"Gurun, Ayfer",,,,,,mxf130830,mahdi fahimi
FIN,3320,005,,12,7,7,8,5,,1,,,,,,5,,,3,"Khanapure, Revansiddha B","Tanwani, Vineeta",,,,,sdp093020,
FIN,3320,006,8,6,3,10,2,3,2,1,,1,,1,1,7,,,2,"Xu, Jiadi",,,,,,sdp093020,
FIN,3320,007,4,19,,2,3,,,2,,,1,,,4,,,0,"Zhu, Yifan",,,,,,fwa012000,
FIN,3320,008,4,6,8,5,2,,2,4,1,1,,1,4,9,1,,1,"Gurun, Ayfer",,,,,,gad075000,george decourcy
FIN,3320,009,4,6,5,,2,3,,,1,,2,1,1,18,1,,4,"Kim, Sang Hyun",,,,,,fwa012000,
FIN,3320,010,2,4,5,2,5,2,1,,2,7,,,1,9,1,,3,"Cordell, David M","Kambiri, Prerak",,,,,sdp093020,
FIN,3320,011,,4,6,7,8,8,4,,,,,,2,5,1,,3,"Rebello, Michael J",,,,,,dmc012300,david cordell
FIN,3320,0E1,,9,7,5,3,5,,1,1,2,,,6,4,,,5,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,jrr013500,james richards
FIN,3320,0W1,2,13,3,4,10,4,,4,,,2,,1,13,1,,3,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,3320,0W2,3,14,5,2,4,2,,1,4,,,,,22,,,2,"Peabody, Stephen D",,,,,,jxm158130,jeffrey manzi
FIN,3320,0W3,3,10,15,2,3,5,1,1,1,,2,,,12,,,3,"Peabody, Stephen D",,,,,,sdp093020,
FIN,3320,501,4,7,5,2,5,3,,3,1,,1,,2,14,1,,5,"Peabody, Stephen D",,,,,,xxz137630,xiaofei zhao
FIN,3320,502,,6,8,7,8,1,1,,1,,,,1,1,,,2,"Khanapure, Revansiddha B","Tanwani, Vineeta",,,,,dmc012300,david cordell
FIN,3330,001,10,13,,4,10,,2,,,,,,1,2,,,0,"Chapman, Juliann G","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3330,002,13,20,,4,5,,1,2,,,,,1,1,,,1,"Chapman, Juliann G","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3330,003,23,20,,4,1,,,,,,,,,,,,0,"Chapman, Juliann G","Tennyson, Sephode P",,,,,kxg122730,kevin green
FIN,3330,004,16,14,,9,5,,1,,,,,,,1,,,0,"Chapman, Juliann G","Tennyson, Sephode P",,,,,jgc160130,juliann chapman
FIN,3340,501,23,21,18,3,2,,,,1,,,,1,1,,,2,"Molina, Stephen","Wendel, Alexa P",,,,,plewin,peter lewin
FIN,3350,001,4,6,3,2,5,1,1,3,1,,,,,6,,,2,"Rivera Mesias, Alejandro","Sharma, Abhishek",,,,,axr150331,alejandro rivera mesias
FIN,3350,002,3,2,1,3,3,1,1,,,,,,,2,1,,1,"Rivera Mesias, Alejandro","Sharma, Abhishek",,,,,fwa012000,
FIN,3360,001,1,10,13,6,6,3,3,1,1,2,1,,1,3,,,0,"Baranchuk, Nina","Upadhyay, Mohit",,,,,mfp013000,madison pedigo
FIN,3365,001,11,11,3,6,18,2,,4,,1,,,3,4,,,0,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,3370,001,1,5,10,3,4,1,1,,1,,,,1,1,,,1,"Haynes, Steven",,,,,,dlr150330,debra richardson
FIN,3370,002,4,8,6,8,6,6,,,,,2,,1,3,,,0,"Haynes, Steven","Kandoi, Sidharth",,,,,lsk140130,larry kaplan
FIN,3380,001,1,3,17,8,2,3,6,5,1,,,,1,8,,,1,"Gurun, Ayfer",,,,,,axg119030,ayfer gurun
FIN,3390,001,18,5,5,3,2,1,,1,2,1,,,,6,1,,0,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,002,5,2,7,4,5,4,,1,1,,,1,1,4,1,,4,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,003,13,5,2,2,1,1,2,2,2,,1,1,1,5,1,,2,"El-Ashmawi, Amal H","Ramesh Vasisht, Sudhanva",,,,,ahe013000,amal el ashmawi
FIN,3390,004,,20,3,4,2,2,1,,3,,,,2,4,,,3,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur
FIN,3390,502,,18,5,4,,2,3,,3,1,,,1,2,1,,1,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,dxk110730,dupinderjeet kaur
FIN,3395,501,,12,7,2,1,3,1,,1,,,,3,6,,,2,"Kaur, Dupinderjeet","Tembhurne, Sumit",,,,,jxn125330,jeff noland
FIN,4300,001,,4,3,,5,,2,3,,1,3,,1,2,1,,4,"Wei, Kelsey D","Guo, Shujian",,,,,jdf170030,jack furst
FIN,4300,002,,6,2,,2,,1,1,,1,2,,,4,3,,3,"Wei, Kelsey D","Guo, Shujian",,,,,kdw061000,kelsey wei
FIN,4300,003,,11,12,5,2,1,,,1,,,,,6,,,3,"Saretto, Alessio","Kelly, Matthew L",,,,,kdw061000,kelsey wei
FIN,4300,501,,4,9,6,11,,3,3,,,,,,5,,,0,"Khanapure, Revansiddha B","Tanwani, Vineeta",,,,,kdw061000,kelsey wei
FIN,4307,001,11,22,4,,,,,,,,,,,,,,0,"Furst, Jack D",,,,,,jdf170030,jack furst
FIN,4310,001,6,4,5,4,1,,,1,3,1,3,1,3,4,2,,1,"Meier, Jean-Marie","Oyima-Antseleve, Ndackyssa",,,,,jmm172030,jean marie meier
FIN,4310,002,8,4,4,3,3,,1,3,,3,1,,2,4,4,,0,"Meier, Jean-Marie","Oyima-Antseleve, Ndackyssa",,,,,fwa012000,
FIN,4310,501,4,2,2,1,4,1,2,3,3,,2,,3,,5,,2,"Meier, Jean-Marie","Oyima-Antseleve, Ndackyssa",,,,,jmm172030,jean marie meier
FIN,4310,503,3,7,3,3,4,2,1,,1,1,1,,,8,,,3,"Smith, Jake A",,,,,,jas171530,
FIN,4328,501,,2,,,7,,,2,,,,,1,,,,3,"Lynch, Julie","Upadhyay, Mohit",,,,,jxl180030,julie lynch
FIN,4331,001,2,7,1,2,1,1,1,2,,,,,,,,,0,"Haynes, Steven",,,,,,dlr150330,debra richardson
FIN,4333,501,2,1,1,4,,2,,1,,,,,,,,,1,"Haynes, Steven",,,,,,dlr150330,debra richardson
FIN,4340,001,2,7,7,3,,1,,,2,,,,1,,1,,1,"Saretto, Alessio","Kelly, Matthew L",,,,,swx170030,
FIN,4345,501,6,9,6,1,1,1,,,2,1,1,1,,1,,,0,"Ma, Liping","Sharma, Abhishek",,,,,jaa014500,
FIN,6253,XS1,,21,6,3,3,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6300,0W1,,7,5,3,3,1,,,,,,,1,,,1,1,"Cordell, David M","Kambiri, Prerak",,,,,dmc012300,david cordell
FIN,6301,002,,33,6,3,8,,1,,,,,,2,,,2,1,"Xiao, Steven","Oyima-Antseleve, Ndackyssa",,,,,sxx150930,steven xiao
FIN,6301,0W1,,32,6,2,4,3,,,,,,,,,,,0,"El-Ashmawi, Amal H",,,,,,tday,theodore day
FIN,6301,501,,35,10,,9,,,,,,,,1,,,2,2,"Xiao, Steven","Oyima-Antseleve, Ndackyssa",,,,,sxx150930,steven xiao
FIN,6301,GW1,,24,5,3,9,1,1,,,,,,1,,,3,0,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6301,MBC,,15,10,4,5,,,2,,,,,,,,20,2,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6307,0W1,,3,2,4,1,4,,,,,,,2,,,1,3,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma
FIN,6307,501,,11,5,1,8,1,,,,,,,,,,9,2,"Ma, Liping","Sharma, Abhishek",,,,,lxm133730,liping ma
FIN,6308,0W1,,8,5,2,5,,,1,,,,,,,,3,2,"Lewin, Peter","Josyula, Chandramouli Niranjan",,,,,plewin,peter lewin
FIN,6310,501,,8,2,6,2,2,,,,,,,,,,8,0,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu
FIN,6314,0W1,,13,2,4,8,,,,,,,,,,,8,0,"Manzi, Jeff",,,,,,jxm158130,jeffrey manzi
FIN,6315,501,,4,4,2,1,1,,,,,,,,,,1,2,"Shah, Rajiv","Mathew, George",,,,,mfp013000,madison pedigo
FIN,6318,001,,10,4,4,2,1,,1,,,,,,,,6,0,"Xu, Yexiao","Wen, Yaxin",,,,,yexiaoxu,yexiao xu
FIN,6321,501,,5,1,,6,,,,,,,,,,,3,0,"Guttery, Randall","Wen, Yaxin",,,,,rxg112530,randall guttery
FIN,6322,0W1,,28,6,3,1,,,,,,,,,,,5,0,"DeCourcy, George A",,,,,,gad075000,george decourcy
FIN,6325,501,,6,,2,2,,1,,,,,,,,,2,1,"Rivera Mesias, Alejandro","Sharma, Abhishek",,,,,kls110030,ken smith
FIN,6350,501,,7,1,3,4,1,,,,,,,,,,4,0,"Baranchuk, Nina","Upadhyay, Mohit",,,,,nxb043000,nina baranchuk
FIN,6352,501,,11,5,5,1,2,1,1,,,,,,,,3,4,"Springate, David J","Tanwani, Vineeta",,,,,jxn125330,jeff noland
FIN,6357,501,,10,2,2,,,,,,,,,,,,,0,"Springate, David J","Tanwani, Vineeta",,,,,spring8,david springate
FIN,6360,001,,12,28,12,,,,,,,,,,,,5,0,"Saretto, Alessio","Kelly, Matthew L",,,,,axs125732,alessio saretto
FIN,6364,501,,3,9,3,,,,,,,,,,,,,1,"Zhang, Huibing",,,,,,hxz054000,huibing harold zhang
FIN,6392,001,,13,7,5,2,1,,,,,,,,,,8,0,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng
FIN,7345,001,,6,2,1,,,,,,,,,,,,1,0,"Wei, Kelsey D",,,,,,kdw061000,kelsey wei
FREN,1311,001,,10,,,1,,,1,,,,,1,,,,2,"Fettouh, Maha K",,,,,,mkf101020,maha fettouh
FTEC,6301,FH1,,5,5,3,,,,,,,,,,,,,0,"Gurun, Umit","Holstead, Cameron",,,,,ugg041000,umit gurun
FTEC,6310,FH1,,2,5,5,1,,,,,,,,,,,,0,"Scott, James A",,,,,,jas076100,james scott
FTEC,6312,FH1,,2,5,3,3,,,,,,,,,,,,0,"Scott, James A",,,,,,jas076100,james scott
FTEC,6313,FH1,,1,5,4,2,1,,,,,,,,,,,0,"Song, Liugen",,,,,,lxs190018,liugen song
FTEC,6321,FH1,,2,1,3,3,1,,1,,,,,,,,3,0,"Lois, Brian",,,,,,,brian lois
FTEC,6334,FH1,,14,,,,,,,,,,,,,,,0,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh
GEOG,2302,001,3,6,1,5,,3,1,,2,1,,,,1,,,1,"Cummings, Anthony R",,,,,,arc131030,anthony cummings
GEOG,2303,001,8,10,3,2,2,2,,,1,,,,1,,1,,2,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,3304,001,5,7,,,1,,,,,,,,,,1,,1,"Dean, Denis J",,,,,,mxl120631,monghyeon lee
GEOG,3357,001,8,9,9,4,2,1,2,2,1,,1,2,1,,,,1,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,3377,501,4,9,5,5,3,3,,,,,1,,,,,,2,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOG,3382,501,6,3,5,,1,,,2,,,,1,,,,,0,"Vakulenko, Irina","Chen, Meifang",,,,,iav081000,irina vakulenko
GEOS,1103,101,1,5,3,3,3,2,4,,,,,,,1,,,0,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin
GEOS,1103,103,1,4,4,4,3,2,,,,,,,,1,,,2,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin
GEOS,1104,101,2,1,1,1,2,,3,,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,,pujana,ignacio pujana
GEOS,1303,001,1,15,12,4,1,1,1,,,,,,,2,,,1,"Griffin, William R","Wang, Ning",,,,,griffin,william griffin
GEOS,1303,002,1,6,6,3,3,1,,1,1,2,,1,3,,1,,1,"Pirouz, Mortaza","Quddusi, Muhammad Hassan",,,,,griffin,william griffin
GEOS,1303,003,,,1,6,6,10,2,2,2,,,,,4,1,,2,"Manton, William I",,,,,,pxs077000,prabin shilpakar
GEOS,1303,0W1,132,71,22,9,15,4,2,3,1,,1,2,4,9,4,,7,"Pujana, Ignacio","Creecy, Kathryn V",,,,,pujana,ignacio pujana
GEOS,1304,001,,2,3,2,1,,1,2,,,,,1,,,,0,"Pujana, Ignacio","Hiss, Kevin A",,,,,pujana,ignacio pujana
GEOS,2302,001,3,5,2,2,3,2,1,,1,,,,2,,,,2,"Cummings, Anthony R",,,,,,arc131030,anthony cummings
GEOS,2306,001,2,6,,2,4,,3,,,1,,,1,2,1,,2,"Mueller, Nicholas J","Geissman, John W","Johnson, Samuel P","Akatakpo, Solomon O",,,pxs077000,prabin shilpakar
GEOS,2310,001,3,6,11,3,4,3,1,4,,1,,,,1,1,,2,"Brikowski, Tom","Fleischmann, Paula",,,,,brikowi,tom brikowski
GEOS,2409,001,,,1,2,3,3,2,1,,,,1,1,2,,,2,"Manton, William I","Stine, Jonathan M",,,,,manton,william manton
GEOS,3421,001,,7,1,4,2,2,1,,,,,,,,1,,1,"Griffin, William R","Willis, Siloa B","Zhang, Yang",,,,griffin,william griffin
GEOS,3464,001,,2,2,1,3,,,,,1,,1,,,1,,1,"Stern, Robert","Newman, Jordan W",,,,,rjstern,robert stern
GEOS,4320,001,4,2,7,2,,,,,,,,,,,,,0,"Zhu, Hejun","Luo, Bingxu",,,,,ferguson,john ferguson
GEOS,4430,001,1,4,2,,2,1,,,2,,,,,,,,0,"Brikowski, Tom","Sink, Katharine O",,,,,brikowi,tom brikowski
GERM,1311,001,3,5,1,,2,,,,,,,,,,,,1,"Collins, Nora","Camacho-Guardado, Lorena",,,,,exw034000,elena webb
GISC,2305,001,5,8,3,1,1,1,,,,,,,,,,,0,"Dell, Brent",,,,,,bxd160430,brent dell
GISC,3304,001,6,5,,,1,,,1,,,,,,,,,2,"Dean, Denis J",,,,,,mxl120631,monghyeon lee
GISC,4363,001,,2,3,,1,1,,,1,,,,1,1,,,3,"Qiu, Fang","Venigalla, Lasya",,,,,ffqiu,fang qiu
GISC,4381,001,4,3,1,1,4,1,,,,1,,,1,1,,,2,"Karale, Yogita Y",,,,,,mxy141230,
GISC,4384,001,6,5,4,2,1,,1,,,,,,,,,,0,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim
GISC,6301,501,,2,3,4,2,,,,,,,,1,,,1,1,"Tiefelsdorf, Michael","Yang, Yalin",,,,,mrt052000,michael tiefelsdorf
GISC,6325,501,,5,2,3,2,,,,,,,,1,,,,2,"Cummings, Anthony R","Wu, Yanan",,,,,arc131030,anthony cummings
GISC,6381,501,,7,2,1,1,1,1,,,,,,,,,1,2,"Chun, Yongwan","Yu, Xiaohe",,,,,yxc070300,
GOVT,2107,0W1,2,,1,1,3,2,,,1,,,,1,,,,0,"Parker, Misty D","Noe, Ricardo",,,,,cxk103120,casper kamau
GOVT,2305,001,28,86,60,34,23,13,7,9,3,3,4,4,6,9,6,,5,"Parker, Misty D","Noe, Ricardo",,,,,pxl111020,patrick larue
GOVT,2305,003,27,28,49,40,35,31,10,13,7,1,3,3,15,23,4,,7,"Hadley, Travis","Shin, Hanna",,,,,txg171430,thomas gray
GOVT,2305,004,,27,13,4,1,1,,,1,,,,,,1,,1,"Latiolais, Jasmine R",,,,,,sxd168630,stephanie davis
GOVT,2305,005,,51,28,19,11,6,6,2,6,1,,,2,3,2,,2,"Lux, Ryan J","Shi, Min",,,,,exl171930,evan lowe
GOVT,2305,006,,15,12,3,3,1,2,1,2,1,1,1,5,1,,,1,"Johnson, Sara K",,,,,,skj170230,sara johnson
GOVT,2305,HN1,11,8,3,2,,,,,,,,,,,,,0,"Miller, Banks","Ketsler, Luba",,,,,tlb056000,thomas brunell
GOVT,2306,001,43,44,45,24,31,31,9,6,10,4,4,1,8,32,1,,3,"Hadley, Travis","Shin, Hanna",,,,,sxd168630,stephanie davis
GOVT,2306,002,,41,27,13,11,11,1,2,1,1,,1,5,6,1,,7,"Elliott, Euel W","Dzanie, Raphael K",,,,,exl171930,evan lowe
GOVT,2306,003,31,52,36,23,27,16,14,8,2,2,3,3,12,17,7,,3,"Parker, Misty D","Noe, Ricardo",,,,,sxd168630,stephanie davis
GOVT,2306,004,,144,27,39,20,9,9,3,5,3,,2,4,7,2,,4,"Lux, Ryan J","Shi, Min",,,,,exl171930,evan lowe
GOVT,2306,005,,61,26,15,6,4,2,2,,,1,1,2,4,1,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,,eelliott,euel elliott
GOVT,2306,006,,125,37,17,12,10,9,4,3,3,,1,5,3,,,7,"Lux, Ryan J","Shi, Min",,,,,pxl111020,patrick larue
GOVT,2306,007,,75,33,23,16,19,10,12,5,5,4,2,5,18,3,,12,"Santoro, Lauren A","Eaton, John M",,,,,eelliott,euel elliott
GOVT,2306,HN1,3,8,8,,1,1,,,,,,,,1,,,3,"Dow, Douglas C",,,,,,dougdow,douglas dow
GOVT,2306,HN2,2,12,3,1,1,,,,,,,,,1,,,0,"Harpham, Edward",,,,,,harpham,edward harpham
GOVT,2306,HN3,,20,2,1,,,,,,,,,,2,,,0,"Elliott, Euel W","Dzanie, Raphael K",,,,,eelliott,euel elliott
GOVT,2306,HN4,3,9,7,4,1,,,,,,,,,1,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow
GST,2300,001,,10,4,2,5,2,,1,,,,,,1,,,0,"Smith, Erin",,,,,,erins,erin smith
GST,3302,001,5,4,1,1,,2,1,,,,,,,,,,1,"Jakobsson, Pia K",,,,,,pkj010100,pia jakobsson
HCS,6302,001,,,,,,,,,,,,,,,,35,0,"Stillman, Robert","Scheppele, Meredith A",,,,,stillman,robert stillman
HCS,6312,002,,9,8,,2,,,,,,,,1,,,1,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman
HCS,6327,001,,12,1,,,,,,,,,,,,,,0,"Ackerman, Robert A",,,,,,raa110030,robert ackerman
HCS,6343,001,,14,14,3,1,,,1,,,,,,,,,0,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez
HCS,6350,001,,7,1,2,1,,,,,,,,1,,,,0,"Owen, Margaret",,,,,,sch052000,shayla holub
HCS,6388,001,,5,2,1,3,,,,,,,,,,,,1,"Kilgard, Michael",,,,,,kilgard,michael kilgard
HCS,6395,001,,7,,,2,,,1,,,,,,,,,0,"Wig, Gagandeep S",,,,,,fxf013100,francesca filbey
HCS,7121,001,,,,,,,,,,,,,,,,30,1,"Price, Theodore J",,,,,,sxk101000,sven kroener
HCS,7309,001,,9,6,,2,,,,,,,,,,,,0,"Hart, John",,,,,,jxh057100,
